slug,use,scaled,hex minus,magnitude,binned
cabanes-des-diablerets,Siedl,0.0,0,0,0.0
val-calanca,Siedl,0.0217076700434153,0,0,0.0
san-bernardino,Siedl,0.0225225225225225,0,0,0.0
airolo,Siedl,0.0272206303724928,0,0,0.0
nendaz,Siedl,0.0198863636363636,0,0,0.0
andermatt,Siedl,0.0,0,0,0.0
verbier,Siedl,0.2716927453769558,0,0,0.0
crans-montana,Siedl,0.0084388185654008,0,0,0.0
villars,Siedl,0.0086330935251798,0,0,0.0
les-crosets,Siedl,0.0198863636363636,0,0,0.0
morgins,Siedl,0.0825035561877667,0,0,0.0
la-berra,Siedl,0.001418439716312,0,0,0.0
grindelwald,Siedl,0.0057224606580829,0,0,0.0
la-tzoumaz,Siedl,0.1319148936170213,0,0,0.0
la-robella,Siedl,0.0297029702970297,0,0,0.0
les-diablerets,Siedl,0.1369472182596291,0,0,0.0
charmey,Siedl,0.0413105413105413,0,0,0.0
monte-generoso,Siedl,0.0,0,0,0.0
les-paccots,Siedl,0.074074074074074,0,0,0.0
cabanes-des-diablerets,undefined,0.8680851063829786,0,0,0.0
val-calanca,undefined,0.0477568740955137,0,0,0.0
san-bernardino,undefined,0.1216216216216216,0,0,0.0
airolo,undefined,0.1991404011461318,0,0,0.0
nendaz,undefined,0.1832386363636363,0,0,0.0
andermatt,undefined,0.5014285714285714,0,0,0.0
verbier,undefined,0.0597439544807965,0,0,0.0
crans-montana,undefined,0.2222222222222222,0,0,0.0
villars,undefined,0.1151079136690647,0,0,0.0
les-crosets,undefined,0.109375,0,0,0.0
morgins,undefined,0.0327169274537695,0,0,0.0
la-berra,undefined,0.0439716312056737,0,0,0.0
grindelwald,undefined,0.117310443490701,0,0,0.0
la-tzoumaz,undefined,0.0113475177304964,0,0,0.0
la-robella,undefined,0.0,0,0,0.0
les-diablerets,undefined,0.007132667617689,0,0,0.0
charmey,undefined,0.027065527065527,0,0,0.0
monte-generoso,undefined,0.0,0,0,0.0
les-paccots,undefined,0.0071225071225071,0,0,0.0
cabanes-des-diablerets,recreation,0.0,0,0,0.0
val-calanca,recreation,0.0,0,0,0.0
san-bernardino,recreation,0.0,0,0,0.0
airolo,recreation,0.0,0,0,0.0
nendaz,recreation,0.0,0,0,0.0
andermatt,recreation,0.0,0,0,0.0
verbier,recreation,0.0412517780938833,0,0,0.0
crans-montana,recreation,0.0,0,0,0.0
villars,recreation,0.0503597122302158,0,0,0.0
les-crosets,recreation,0.0,0,0,0.0
morgins,recreation,0.0028449502133712,0,0,0.0
la-berra,recreation,0.0,0,0,0.0
grindelwald,recreation,0.0,0,0,0.0
la-tzoumaz,recreation,0.0028368794326241,0,0,0.0
la-robella,recreation,0.0014144271570014,0,0,0.0
les-diablerets,recreation,0.0085592011412268,0,0,0.0
charmey,recreation,0.0,0,0,0.0
monte-generoso,recreation,0.0,0,0,0.0
les-paccots,recreation,0.0014245014245014,0,0,0.0
cabanes-des-diablerets,Obstanlage,0.0453900709219858,0,0,0.0
val-calanca,Obstanlage,0.0839363241678726,0,0,0.0
san-bernardino,Obstanlage,0.1366366366366366,0,0,0.0
airolo,Obstanlage,0.2722063037249284,0,0,0.0
nendaz,Obstanlage,0.1946022727272727,0,0,0.0
andermatt,Obstanlage,0.2442857142857143,0,0,0.0
verbier,Obstanlage,0.3428165007112376,0,0,0.0
crans-montana,Obstanlage,0.4838255977496484,0,0,0.0
villars,Obstanlage,0.418705035971223,0,0,0.0
les-crosets,Obstanlage,0.6605113636363636,0,0,0.0
morgins,Obstanlage,0.2076813655761024,0,0,0.0
la-berra,Obstanlage,0.3361702127659574,0,0,0.0
grindelwald,Obstanlage,0.6666666666666666,0,0,0.0
la-tzoumaz,Obstanlage,0.126241134751773,0,0,0.0
la-robella,Obstanlage,0.3507779349363508,0,0,0.0
les-diablerets,Obstanlage,0.2624821683309558,0,0,0.0
charmey,Obstanlage,0.4401709401709401,0,0,0.0
monte-generoso,Obstanlage,0.0,0,0,0.0
les-paccots,Obstanlage,0.2834757834757835,0,0,0.0
cabanes-des-diablerets,Wald,0.0865248226950354,0,0,0.0
val-calanca,Wald,0.8277858176555716,0,0,0.0
san-bernardino,Wald,0.6906906906906907,0,0,0.0
airolo,Wald,0.4570200573065903,0,0,0.0
nendaz,Wald,0.5909090909090909,0,0,0.0
andermatt,Wald,0.2514285714285714,0,0,0.0
verbier,Wald,0.2176386913229018,0,0,0.0
crans-montana,Wald,0.2827004219409282,0,0,0.0
villars,Wald,0.3985611510791367,0,0,0.0
les-crosets,Wald,0.1832386363636363,0,0,0.0
morgins,Wald,0.65149359886202,0,0,0.0
la-berra,Wald,0.6127659574468085,0,0,0.0
grindelwald,Wald,0.1988555078683834,0,0,0.0
la-tzoumaz,Wald,0.6879432624113475,0,0,0.0
la-robella,Wald,0.603960396039604,0,0,0.0
les-diablerets,Wald,0.5392296718972895,0,0,0.0
charmey,Wald,0.4886039886039885,0,0,0.0
monte-generoso,Wald,0.0,0,0,0.0
les-paccots,Wald,0.6125356125356126,0,0,0.0
cabanes-des-diablerets,Strasse,9417.0,0,0,0.0
val-calanca,Strasse,38365.0,0,0,0.0
san-bernardino,Strasse,43273.0,0,0,0.0
airolo,Strasse,51349.0,0,0,0.0
nendaz,Strasse,49738.0,0,0,0.0
andermatt,Strasse,22019.0,0,0,0.0
verbier,Strasse,84078.0,0,0,0.0
crans-montana,Strasse,44197.0,0,0,0.0
villars,Strasse,38704.0,0,0,0.0
les-crosets,Strasse,50272.0,0,0,0.0
morgins,Strasse,66409.0,0,0,0.0
la-berra,Strasse,26591.0,0,0,0.0
grindelwald,Strasse,34188.0,0,0,0.0
la-tzoumaz,Strasse,74080.0,0,0,0.0
la-robella,Strasse,52625.0,0,0,0.0
les-diablerets,Strasse,63782.0,0,0,0.0
charmey,Strasse,36786.0,0,0,0.0
monte-generoso,Strasse,17366.0,0,0,0.0
les-paccots,Strasse,35501.0,0,0,0.0
baby-plage,dist,0.7568259076982493,0,1132,16.0
baby-plage,infrastructure,0.1796515823279883,3662673,658005,4.0
baby-plage,recreation,0.0517769399561467,3662673,189642,2.0
baby-plage,Siedl,0.8980646101904265,3662673,3289317,18.0
baby-plage,Stadtzentr,0.0848855467031864,3662673,310908,2.0
baby-plage,undefined,0.017049843106387,3662673,62448,1.0
baby-plage,Strasse,0.2422571184783775,0,52876,5.0
baby-plage,Wald,0.0,0,0,0.0
baby-plage,Reben,0.0,0,0,0.0
baby-plage,Obstanlage,0.0,0,0,0.0
baby-plage,length,0.0,0,0,0.0
versoix-p,dist,0.029686153296268,0,44,1.0
versoix-p,infrastructure,0.0407508433216393,2490746,101500,1.0
versoix-p,recreation,0.0006496045762996,2490746,1618,1.0
versoix-p,Siedl,0.8791791696142441,2490746,2189812,18.0
versoix-p,Wald,0.0610652390890118,2490746,152098,2.0
versoix-p,undefined,0.059755591296744,2490746,148836,2.0
versoix-p,Strasse,0.1620001243155581,0,38673,4.0
versoix-p,Stadtzentr,0.0,0,0,0.0
versoix-p,Reben,0.0,0,0,0.0
versoix-p,Obstanlage,0.0,0,0,0.0
versoix-p,length,0.0,0,0,0.0
aubonne,dist,0.6700848205613618,0,1003,14.0
aubonne,infrastructure,0.0116409552838228,2505894,29171,1.0
aubonne,recreation,0.0021972198345181,2505894,5506,1.0
aubonne,Obstanlage,0.1285154120645167,2505894,322046,3.0
aubonne,Reben,0.1779855811937775,2505894,446013,4.0
aubonne,Siedl,0.0745027523111512,2505894,186696,2.0
aubonne,Wald,0.1715503528880311,2505894,429887,4.0
aubonne,undefined,0.4474459015425233,2505894,1121252,9.0
aubonne,Strasse,0.3031208855788302,0,63647,7.0
aubonne,Stadtzentr,0.0,0,0,0.0
aubonne,length,0.0,0,0,0.0
crans,dist,0.8474234094791898,0,1268,17.0
crans,infrastructure,0.0222076788012554,3199614,71056,1.0
crans,recreation,0.0098352488768957,3199614,31469,1.0
crans,Reben,0.0589774266520899,3199614,188705,2.0
crans,Siedl,0.3670002068999573,3199614,1174259,8.0
crans,undefined,0.5740223664479528,3199614,1836650,12.0
crans,Strasse,0.5892444439421594,0,114282,12.0
crans,Wald,0.0,0,0,0.0
crans,Stadtzentr,0.0,0,0,0.0
crans,Obstanlage,0.0,0,0,0.0
crans,length,0.0,0,0,0.0
gland,dist,0.5550958387149598,0,830,12.0
gland,infrastructure,0.0308432434929322,3377174,104163,1.0
gland,recreation,0.0010804891900743,3377174,3649,1.0
gland,Obstanlage,0.0274738583205958,3377174,92784,1.0
gland,Reben,0.0398102081799753,3377174,134446,1.0
gland,Siedl,0.4333182122093797,3377174,1463391,9.0
gland,Wald,0.1500935397465455,3377174,506892,4.0
gland,undefined,0.3493041815435035,3377174,1179661,7.0
gland,Strasse,0.2157553017760172,0,48186,5.0
gland,Stadtzentr,0.0,0,0,0.0
gland,length,0.0,0,0,0.0
grangettes,dist,0.7087214193560778,0,1060,15.0
grangettes,infrastructure,0.0047459828759915,2485049,11794,1.0
grangettes,recreation,0.0379787279848405,2485049,94379,1.0
grangettes,Wald,0.3729334914522812,2485049,926758,8.0
grangettes,undefined,0.1821799087261458,2485049,452726,4.0
grangettes,Strasse,0.4277641846877136,0,85705,9.0
grangettes,Siedl,0.0,0,0,0.0
grangettes,Stadtzentr,0.0,0,0,0.0
grangettes,Reben,0.0,0,0,0.0
grangettes,Obstanlage,0.0,0,0,0.0
grangettes,length,0.0,0,0,0.0
lutry,dist,0.5329291134813295,0,797,11.0
lutry,infrastructure,0.0207659773640023,3187666,66195,1.0
lutry,recreation,0.0067770588261128,3187666,21603,1.0
lutry,Reben,0.3759123446433848,3187666,1198283,8.0
lutry,Siedl,0.6099544306084765,3187666,1944331,13.0
lutry,undefined,0.0141332247481386,3187666,45052,1.0
lutry,Strasse,0.0891399058592182,0,25779,2.0
lutry,Wald,0.0,0,0,0.0
lutry,Stadtzentr,0.0,0,0,0.0
lutry,Obstanlage,0.0,0,0,0.0
lutry,length,0.0,0,0,0.0
pichette,dist,0.8822934717697923,0,1320,18.0
pichette,infrastructure,0.0026467757459095,3333112,8822,1.0
pichette,recreation,0.0077468143884753,3333112,25821,1.0
pichette,Reben,0.3175434848873965,3333112,1058408,7.0
pichette,Siedl,0.3560861441199696,3333112,1186875,8.0
pichette,Wald,0.0525544896181106,3333112,175170,2.0
pichette,undefined,0.2738158813745233,3333112,912659,6.0
pichette,Strasse,0.2514960247274946,0,54511,6.0
pichette,Stadtzentr,0.0,0,0,0.0
pichette,Obstanlage,0.0,0,0,0.0
pichette,length,0.0,0,0,0.0
preverenges-p,dist,0.5780308518847892,0,865,12.0
preverenges-p,infrastructure,0.0174815361059569,3021302,52817,1.0
preverenges-p,recreation,0.0214573054927974,3021302,64829,1.0
preverenges-p,Obstanlage,0.0722708289340158,3021302,218352,2.0
preverenges-p,Reben,0.0257796142193001,3021302,77888,1.0
preverenges-p,Siedl,0.7727731289358032,3021302,2334781,16.0
preverenges-p,Wald,0.0559212551409955,3021302,168955,2.0
preverenges-p,undefined,0.0732551727698853,3021302,221326,2.0
preverenges-p,Strasse,0.1767258672422853,0,41279,4.0
preverenges-p,Stadtzentr,0.0,0,0,0.0
preverenges-p,length,0.0,0,0,0.0
rolle,dist,0.4328359303570764,0,647,9.0
rolle,infrastructure,0.0173247225218628,3255752,56405,1.0
rolle,recreation,0.0173990525076848,3255752,56647,1.0
rolle,Reben,0.2996942027525438,3255752,975730,6.0
rolle,Siedl,0.6361046541628478,3255752,2070999,13.0
rolle,undefined,0.0642011430846084,3255752,209023,2.0
rolle,Strasse,0.2567455317032927,0,55440,6.0
rolle,Wald,0.0,0,0,0.0
rolle,Stadtzentr,0.0,0,0,0.0
rolle,Obstanlage,0.0,0,0,0.0
rolle,length,0.0,0,0,0.0
tolochenaz-p,dist,0.0847314655971409,0,126,2.0
tolochenaz-p,infrastructure,0.0083417485999215,2162736,18041,1.0
tolochenaz-p,recreation,0.0031011644509547,2162736,6707,1.0
tolochenaz-p,Obstanlage,0.1237266129569212,2162736,267588,3.0
tolochenaz-p,Reben,0.0712865555481575,2162736,154174,2.0
tolochenaz-p,Siedl,0.3595579858105658,2162736,777629,8.0
tolochenaz-p,Wald,0.0483110282531016,2162736,104484,1.0
tolochenaz-p,undefined,0.3971178174312537,2162736,858861,8.0
tolochenaz-p,Strasse,0.0455729534551249,0,18069,1.0
tolochenaz-p,Stadtzentr,0.0,0,0,0.0
tolochenaz-p,length,0.0,0,0,0.0
bouveret,dist,0.7872645674316094,0,1178,16.0
bouveret,infrastructure,0.0258511920343943,3392184,87692,1.0
bouveret,recreation,0.0394754529825033,3392184,133908,1.0
bouveret,Siedl,0.4865104605174719,3392184,1650333,10.0
bouveret,Wald,0.3256898800300927,3392184,1104800,7.0
bouveret,undefined,0.0751200406581718,3392184,254821,2.0
bouveret,Strasse,0.1239595635393769,0,31941,3.0
bouveret,Stadtzentr,0.0,0,0,0.0
bouveret,Reben,0.0,0,0,0.0
bouveret,Obstanlage,0.0,0,0,0.0
bouveret,length,0.0,0,0,0.0
aabach,dist,0.0594522378089512,0,89,2.0
aabach,Siedl,0.2513610280792718,3978059,999929,6.0
aabach,Wald,0.3180606421372835,3978059,1265264,7.0
aabach,undefined,0.2958955611266701,3978059,1177090,6.0
aabach,infrastructure,0.0074538864305431,3978059,29652,1.0
aabach,recreation,0.0135196587079276,3978059,53782,1.0
aabach,Strasse,0.2696743497448706,0,57728,6.0
aabach,length,0.4097756946769333,0,4911,9.0
aabach,Stadtzentr,0.0,0,0,0.0
aabach,Reben,0.0,0,0,0.0
aabach,Obstanlage,0.0,0,0,0.0
anarchy-beach,dist,0.779559118236473,0,1167,16.0
anarchy-beach,Siedl,0.9997855142654558,2088717,2088269,20.0
anarchy-beach,undefined,0.0002144857345442,2088717,448,1.0
anarchy-beach,infrastructure,0.053358114095878,2088717,111450,2.0
anarchy-beach,recreation,0.0238624954936451,2088717,49842,1.0
anarchy-beach,Strasse,0.2064937926981561,0,46547,5.0
anarchy-beach,length,0.0460328088382993,0,565,1.0
anarchy-beach,Wald,0.0,0,0,0.0
anarchy-beach,Stadtzentr,0.0,0,0,0.0
anarchy-beach,Reben,0.0,0,0,0.0
anarchy-beach,Obstanlage,0.0,0,0,0.0
arabie,dist,0.9686038744154976,0,1450,20.0
arabie,Reben,0.0362134854343412,2838114,102778,1.0
arabie,Siedl,0.959589713450552,2838114,2723425,20.0
arabie,undefined,0.0041968011151067,2838114,11911,1.0
arabie,infrastructure,0.0513436035338961,2838114,145719,2.0
arabie,recreation,0.0138215025893956,2838114,39227,1.0
arabie,Strasse,0.361690465561765,0,74012,8.0
arabie,length,0.1462169400736525,0,1762,3.0
arabie,Wald,0.0,0,0,0.0
arabie,Stadtzentr,0.0,0,0,0.0
arabie,Obstanlage,0.0,0,0,0.0
ascona-traghetto-spiaggia,dist,0.2057448229792919,0,308,5.0
ascona-traghetto-spiaggia,Siedl,0.7663022403869667,3839917,2942537,16.0
ascona-traghetto-spiaggia,Wald,0.1706948353310761,3839917,655454,4.0
ascona-traghetto-spiaggia,undefined,0.0436894859967025,3839917,167764,1.0
ascona-traghetto-spiaggia,infrastructure,0.0324158048207812,3839917,124474,1.0
ascona-traghetto-spiaggia,recreation,0.0547379018869418,3839917,210189,2.0
ascona-traghetto-spiaggia,Strasse,0.3593793263226892,0,73603,8.0
ascona-traghetto-spiaggia,length,0.2292433880147305,0,2754,5.0
ascona-traghetto-spiaggia,Stadtzentr,0.0,0,0,0.0
ascona-traghetto-spiaggia,Reben,0.0,0,0,0.0
ascona-traghetto-spiaggia,Obstanlage,0.0,0,0,0.0
baby-plage-geneva,dist,0.7561790247160989,0,1132,16.0
baby-plage-geneva,Siedl,0.8974722279380274,3703182,3323503,18.0
baby-plage-geneva,Stadtzentr,0.0853106868633515,3703182,315921,2.0
baby-plage-geneva,undefined,0.017217085198621,3703182,63758,1.0
baby-plage-geneva,infrastructure,0.1792066930547837,3703182,663635,4.0
baby-plage-geneva,recreation,0.0512105535185686,3703182,189642,2.0
baby-plage-geneva,Strasse,0.611005317315462,0,118133,13.0
baby-plage-geneva,length,0.0550719785738198,0,673,2.0
baby-plage-geneva,Wald,0.0,0,0,0.0
baby-plage-geneva,Reben,0.0,0,0,0.0
baby-plage-geneva,Obstanlage,0.0,0,0,0.0
baby-plage-ii-geneve,dist,0.8336673346693386,0,1248,17.0
baby-plage-ii-geneve,Siedl,0.9353050185608004,3590093,3357832,19.0
baby-plage-ii-geneve,Stadtzentr,0.0519886253643011,3590093,186644,2.0
baby-plage-ii-geneve,undefined,0.0127063560748983,3590093,45617,1.0
baby-plage-ii-geneve,infrastructure,0.1796555131023068,3590093,644980,4.0
baby-plage-ii-geneve,recreation,0.0528237012244529,3590093,189642,2.0
baby-plage-ii-geneve,Strasse,0.5720097870248462,0,111232,12.0
baby-plage-ii-geneve,length,0.0550719785738198,0,673,2.0
baby-plage-ii-geneve,Wald,0.0,0,0,0.0
baby-plage-ii-geneve,Reben,0.0,0,0,0.0
baby-plage-ii-geneve,Obstanlage,0.0,0,0,0.0
bain-des-dames,dist,0.533066132264529,0,798,11.0
bain-des-dames,Siedl,0.9998394572131728,2759389,2758946,20.0
bain-des-dames,undefined,0.000160542786827,2759389,443,1.0
bain-des-dames,infrastructure,0.0451237574694977,2759389,124514,1.0
bain-des-dames,recreation,0.0169613635482347,2759389,46803,1.0
bain-des-dames,Strasse,0.3065621662551068,0,64256,7.0
bain-des-dames,length,0.1190994308670907,0,1438,3.0
bain-des-dames,Wald,0.0,0,0,0.0
bain-des-dames,Stadtzentr,0.0,0,0,0.0
bain-des-dames,Reben,0.0,0,0,0.0
bain-des-dames,Obstanlage,0.0,0,0,0.0
baye-de-montreux-d,dist,0.032064128256513,0,48,1.0
baye-de-montreux-d,Siedl,0.7411912606384388,2453955,1818850,15.0
baye-de-montreux-d,Wald,0.1053511576210647,2453955,258527,3.0
baye-de-montreux-d,undefined,0.1534575817404964,2453955,376578,4.0
baye-de-montreux-d,infrastructure,0.0179502069108846,2453955,44049,1.0
baye-de-montreux-d,recreation,0.001858224784073,2453955,4560,1.0
baye-de-montreux-d,Strasse,0.2932095451745786,0,61893,6.0
baye-de-montreux-d,length,0.1213592233009708,0,1465,3.0
baye-de-montreux-d,Stadtzentr,0.0,0,0,0.0
baye-de-montreux-d,Reben,0.0,0,0,0.0
baye-de-montreux-d,Obstanlage,0.0,0,0,0.0
baye-de-montreux-g,dist,0.0273881095524382,0,41,1.0
baye-de-montreux-g,Siedl,0.7424958432681446,2438815,1810810,15.0
baye-de-montreux-g,Wald,0.1072738194574004,2438815,261621,3.0
baye-de-montreux-g,undefined,0.150230337274455,2438815,366384,4.0
baye-de-montreux-g,infrastructure,0.018102644111997,2438815,44149,1.0
baye-de-montreux-g,recreation,0.0018697605189405,2438815,4560,1.0
baye-de-montreux-g,Strasse,0.2888980555916573,0,61130,6.0
baye-de-montreux-g,length,0.1213592233009708,0,1465,3.0
baye-de-montreux-g,Stadtzentr,0.0,0,0,0.0
baye-de-montreux-g,Reben,0.0,0,0,0.0
baye-de-montreux-g,Obstanlage,0.0,0,0,0.0
berlingen-swisslitterreport,dist,0.2865731462925852,0,429,6.0
berlingen-swisslitterreport,Siedl,0.1787677173302554,3363303,601250,4.0
berlingen-swisslitterreport,Wald,0.405645581144488,3363303,1364309,9.0
berlingen-swisslitterreport,undefined,0.4155867015252565,3363303,1397744,9.0
berlingen-swisslitterreport,infrastructure,0.005967645496109,3363303,20071,1.0
berlingen-swisslitterreport,Strasse,0.1478903084721053,0,36176,3.0
berlingen-swisslitterreport,length,0.2612152661533311,0,3136,6.0
berlingen-swisslitterreport,Stadtzentr,0.0,0,0,0.0
berlingen-swisslitterreport,Reben,0.0,0,0,0.0
berlingen-swisslitterreport,Obstanlage,0.0,0,0,0.0
berlingen-swisslitterreport,recreation,0.0,0,0,0.0
bielersee_vinelz_fankhausers,dist,0.3226452905811623,0,483,7.0
bielersee_vinelz_fankhausers,Reben,0.0167058932232794,3917839,65451,1.0
bielersee_vinelz_fankhausers,Siedl,0.3574958031710848,3917839,1400611,8.0
bielersee_vinelz_fankhausers,Wald,0.0829533832298877,3917839,324998,2.0
bielersee_vinelz_fankhausers,undefined,0.5230186845350204,3917839,2049103,11.0
bielersee_vinelz_fankhausers,infrastructure,0.0179211039555224,3917839,70212,1.0
bielersee_vinelz_fankhausers,recreation,0.0258711498864552,3917839,101359,1.0
bielersee_vinelz_fankhausers,Strasse,0.2416920477597771,0,52776,5.0
bielersee_vinelz_fankhausers,length,0.1095580850351523,0,1324,3.0
bielersee_vinelz_fankhausers,Stadtzentr,0.0,0,0,0.0
bielersee_vinelz_fankhausers,Obstanlage,0.0,0,0,0.0
bodensee_horn_huberm,dist,0.603874415497662,0,904,13.0
bodensee_horn_huberm,Obstanlage,0.191521433662167,3110691,595764,4.0
bodensee_horn_huberm,Siedl,0.6268976892915432,3110691,1950085,13.0
bodensee_horn_huberm,Wald,0.0033384865291988,3110691,10385,1.0
bodensee_horn_huberm,undefined,0.1782423905170909,3110691,554457,4.0
bodensee_horn_huberm,infrastructure,0.0145096378907451,3110691,45135,1.0
bodensee_horn_huberm,recreation,0.0191430135619384,3110691,59548,1.0
bodensee_horn_huberm,Strasse,0.2199255236792884,0,48924,5.0
bodensee_horn_huberm,length,0.1001004352192835,0,1211,3.0
bodensee_horn_huberm,Stadtzentr,0.0,0,0,0.0
bodensee_horn_huberm,Reben,0.0,0,0,0.0
bodensee_steinach_dolder_a,dist,0.0440881763527054,0,66,1.0
bodensee_steinach_dolder_a,Obstanlage,0.0843008934694926,4130751,348226,2.0
bodensee_steinach_dolder_a,Siedl,0.7703405506650002,4130751,3182085,16.0
bodensee_steinach_dolder_a,undefined,0.1453585558655072,4130751,600440,3.0
bodensee_steinach_dolder_a,infrastructure,0.0592015834408803,4130751,244547,2.0
bodensee_steinach_dolder_a,recreation,0.0362810539778359,4130751,149868,1.0
bodensee_steinach_dolder_a,Strasse,0.4446371963451226,0,88691,9.0
bodensee_steinach_dolder_a,length,0.3162035487110813,0,3793,7.0
bodensee_steinach_dolder_a,Wald,0.0,0,0,0.0
bodensee_steinach_dolder_a,Stadtzentr,0.0,0,0,0.0
bodensee_steinach_dolder_a,Reben,0.0,0,0,0.0
boiron,dist,0.032064128256513,0,48,1.0
boiron,Obstanlage,0.1138262755733663,2092118,238138,3.0
boiron,Reben,0.0855272025765277,2092118,178933,2.0
boiron,Siedl,0.3488985802904042,2092118,729937,7.0
boiron,Wald,0.0499417336880615,2092118,104484,1.0
boiron,undefined,0.4018062078716401,2092118,840626,9.0
boiron,infrastructure,0.008623318569985,2092118,18041,1.0
boiron,Strasse,0.1237900423237968,0,31911,3.0
boiron,length,0.1314864412453967,0,1586,3.0
boiron,Stadtzentr,0.0,0,0,0.0
boiron,recreation,0.0,0,0,0.0
camp-des-peches,dist,0.1943887775551102,0,291,4.0
camp-des-peches,Reben,0.0888640156655788,4393837,390454,2.0
camp-des-peches,Siedl,0.3700644789508577,4393837,1626003,8.0
camp-des-peches,Wald,0.0626930402743661,4393837,275463,2.0
camp-des-peches,undefined,0.4783784651091973,4393837,2101917,10.0
camp-des-peches,infrastructure,0.0249544987672505,4393837,109646,1.0
camp-des-peches,recreation,0.0347143055147471,4393837,152529,1.0
camp-des-peches,Strasse,0.3168238505048907,0,66072,7.0
camp-des-peches,length,0.1542517576163374,0,1858,4.0
camp-des-peches,Stadtzentr,0.0,0,0,0.0
camp-des-peches,Obstanlage,0.0,0,0,0.0
camping-gwatt-strand,dist,0.8790915163660654,0,1316,18.0
camping-gwatt-strand,Siedl,0.8340571709889767,3282504,2737796,17.0
camping-gwatt-strand,Wald,0.1087502102053798,3282504,356973,3.0
camping-gwatt-strand,undefined,0.0571926188056435,3282504,187735,2.0
camping-gwatt-strand,infrastructure,0.0367213566228708,3282504,120538,1.0
camping-gwatt-strand,recreation,0.0299548759118039,3282504,98327,1.0
camping-gwatt-strand,Strasse,0.2623114782815069,0,56425,6.0
camping-gwatt-strand,length,0.0364077669902912,0,450,1.0
camping-gwatt-strand,Stadtzentr,0.0,0,0,0.0
camping-gwatt-strand,Reben,0.0,0,0,0.0
camping-gwatt-strand,Obstanlage,0.0,0,0,0.0
delta-park,dist,0.2892451569806279,0,433,6.0
delta-park,Siedl,0.6460707629746306,3042919,1965941,13.0
delta-park,Wald,0.204063926775573,3042919,620950,5.0
delta-park,undefined,0.1498653102497963,3042919,456028,3.0
delta-park,infrastructure,0.0289370173836372,3042919,88053,1.0
delta-park,recreation,0.0081063610303133,3042919,24667,1.0
delta-park,Strasse,0.2144669405376082,0,47958,5.0
delta-park,length,0.1701540006695681,0,2048,4.0
delta-park,Stadtzentr,0.0,0,0,0.0
delta-park,Reben,0.0,0,0,0.0
delta-park,Obstanlage,0.0,0,0,0.0
erlach-camping-strand,dist,0.5190380761523046,0,777,11.0
erlach-camping-strand,Reben,0.0398398635050196,2301037,91673,1.0
erlach-camping-strand,Siedl,0.3179375212132617,2301037,731586,7.0
erlach-camping-strand,Wald,0.2005482745388274,2301037,461469,5.0
erlach-camping-strand,undefined,0.3925669165684863,2301037,903311,8.0
erlach-camping-strand,infrastructure,0.0292276916885734,2301037,67254,1.0
erlach-camping-strand,recreation,0.0448906297465012,2301037,103295,1.0
erlach-camping-strand,Strasse,0.1370296492606049,0,34254,3.0
erlach-camping-strand,length,0.1034482758620689,0,1251,3.0
erlach-camping-strand,Stadtzentr,0.0,0,0,0.0
erlach-camping-strand,Obstanlage,0.0,0,0,0.0
evole-plage,dist,0.1603206412825651,0,240,4.0
evole-plage,Siedl,0.8072264865802156,3650543,2946815,17.0
evole-plage,Stadtzentr,0.0549608647261517,3650543,200637,2.0
evole-plage,Wald,0.1317428667461251,3650543,480933,3.0
evole-plage,undefined,0.0060697819475075,3650543,22158,1.0
evole-plage,infrastructure,0.0471283313194776,3650543,172044,1.0
evole-plage,recreation,0.0047036838081348,3650543,17171,1.0
evole-plage,Strasse,0.5323587747006537,0,104215,11.0
evole-plage,length,0.1485604285236022,0,1790,3.0
evole-plage,Reben,0.0,0,0,0.0
evole-plage,Obstanlage,0.0,0,0,0.0
flibach-river-right-bank,dist,0.0287241148964595,0,43,1.0
flibach-river-right-bank,Siedl,0.2379979225776108,4231205,1007018,5.0
flibach-river-right-bank,Wald,0.335963632109529,4231205,1421531,7.0
flibach-river-right-bank,undefined,0.4189615015107989,4231205,1772712,9.0
flibach-river-right-bank,infrastructure,0.0093810155735777,4231205,39693,1.0
flibach-river-right-bank,recreation,0.0191985498220955,4231205,81233,1.0
flibach-river-right-bank,Strasse,0.2974984319287558,0,62652,6.0
flibach-river-right-bank,length,0.3131904921325745,0,3757,7.0
flibach-river-right-bank,Stadtzentr,0.0,0,0,0.0
flibach-river-right-bank,Reben,0.0,0,0,0.0
flibach-river-right-bank,Obstanlage,0.0,0,0,0.0
gals-reserve,dist,0.5450901803607214,0,816,11.0
gals-reserve,Reben,0.0306192839486571,3653090,111855,1.0
gals-reserve,Siedl,0.1865932676172774,3653090,681642,4.0
gals-reserve,Wald,0.3140839672715427,3653090,1147377,7.0
gals-reserve,undefined,0.4655768130541541,3653090,1700794,10.0
gals-reserve,infrastructure,0.0241798039467957,3653090,88331,1.0
gals-reserve,recreation,0.042139941802693,3653090,153941,1.0
gals-reserve,Strasse,0.2234572156705411,0,49549,5.0
gals-reserve,length,0.1606126548376297,0,1934,4.0
gals-reserve,Stadtzentr,0.0,0,0,0.0
gals-reserve,Obstanlage,0.0,0,0,0.0
gasi-strand,dist,0.5003340013360054,0,749,11.0
gasi-strand,Siedl,0.196247675714901,3800631,745865,4.0
gasi-strand,Wald,0.4284283320322335,3800631,1628298,9.0
